matrix,rows,cols,density_pct,nnz,threads,configuration,bind_policy,time_ms,speedup,efficiency_pct,std_dev_ms,improvement_pct,exit_code,notes
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,90,"Guided+SIMD+spread, chunk=16","spread",18.71,6.10,6.77,0.0,-2.01,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,90,"Guided+SIMD+spread, chunk=32","spread",18.96,6.01,6.68,0.0,-3.40,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,90,"Static+SIMD+Register+close","close",18.99,6.01,6.67,0.0,-3.54,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,90,"Static+SIMD+Affinity+close","close",19.04,5.99,6.65,0.0,-3.82,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,90,"Static+SIMD+spread","spread",19.13,5.96,6.62,0.0,-4.32,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,90,"Dynamic+SIMD+spread, chunk=32","spread",19.23,5.93,6.59,0.0,-4.84,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,90,"Dynamic+SIMD+spread, chunk=16","spread",19.50,5.85,6.50,0.0,-6.31,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,96,"Static+SIMD+Affinity+spread","spread",18.70,6.12,6.38,0.0,+0.00,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,96,"Static+SIMD+Affinity+close","close",19.13,5.99,6.24,0.0,-2.26,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,96,"Static+SIMD+close","close",19.34,5.92,6.17,0.0,-3.42,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,96,"Static+SIMD+Register+spread","spread",19.38,5.91,6.16,0.0,-3.61,0,""
"10k_1p5.mtx",10k_1p5.mtx,NA,NA,NA,96,"Static+SIMD+master","master",19.50,5.87,6.12,0.0,-4.28,0,""
